"Orgão","Orgão Supervisor","Data","Nº da OB","Nº do Empenho","Código Favorecido","Nome Favorecido","Valor Bruto (R$)","Valor Retido (R$)","Valor Pago (R$)"
"SEFAZ","","31/01/2020","311","2020NE000059","00000000001759","BANCO DO BRASIL S/A","605.623,96","0,00","605.623,96"
"SEFAZ","","31/01/2020","157","2020NE000007","09314825000155","FUNDO FINANCEIRO DE PREVIDENCIA DO ESTADO DE SERGIPE","3.192.230,16","0,00","3.192.230,16"
"SEFAZ","","31/01/2020","153","2020NE000029","00394460009289","DELEGACIA DA REC.FEDERAL DO BRASIL EM ARACAJU","3.688.734,55","0,00","3.688.734,55"
"SEFAZ","","31/01/2020","337","2020NE000059","00000000001759","BANCO DO BRASIL S/A","1.543.255,74","0,00","1.543.255,74"
"SEFAZ","","31/01/2020","398","2020NE000060","00000000001759","BANCO DO BRASIL S/A","88.610,94","0,00","88.610,94"
"SEFAZ","","31/01/2020","50","2020NE000050","00000000510394","BANCO DO BRASIL S/A","6.500,00","0,00","6.500,00"
"SEFAZ","","31/01/2020","53","2020NE000053","00000000001759","BANCO DO BRASIL S/A","64.825,04","0,00","64.825,04"
"SEFAZ","","31/01/2020","51","2020NE000051","00000000001759","BANCO DO BRASIL S/A","1.553.536,34","0,00","1.553.536,34"
"SEFAZ","","31/01/2020","52","2020NE000052","00000000001759","BANCO DO BRASIL S/A","3.197.945,88","0,00","3.197.945,88"
"SEFAZ","","31/01/2020","234","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","62.838,01","0,00","62.838,01"
"SEFAZ","","31/01/2020","231","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","138.341,81","0,00","138.341,81"
"SEFAZ","","31/01/2020","233","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","9.614,35","0,00","9.614,35"
"SEFAZ","","31/01/2020","232","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","9.827,06","0,00","9.827,06"
"SEFAZ","","31/01/2020","237","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","94.925,41","0,00","94.925,41"
"SEFAZ","","31/01/2020","235","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","113.958,52","0,00","113.958,52"
"SEFAZ","","31/01/2020","230","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","9.159,80","0,00","9.159,80"
"SEFAZ","","31/01/2020","236","2020NE000049","00360305000104","CAIXA ECONOMICA FEDERAL","9.688,70","0,00","9.688,70"
"SEFAZ","","31/01/2020","39","2020NE000061","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","4.422.873,60","0,00","4.422.873,60"
"SEFAZ","","31/01/2020","209","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","3.750.097,70","0,00","3.750.097,70"
"SEFAZ","","31/01/2020","216","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","76.885,75","0,00","76.885,75"
"SEFAZ","","31/01/2020","42","2020NE000061","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","3.118.568,43","0,00","3.118.568,43"
"SEFAZ","","31/01/2020","218","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","121.788,06","0,00","121.788,06"
"SEFAZ","","31/01/2020","214","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","1.039.886,80","0,00","1.039.886,80"
"SEFAZ","","31/01/2020","219","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","176.470,61","0,00","176.470,61"
"SEFAZ","","31/01/2020","215","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","387.554,01","0,00","387.554,01"
"SEFAZ","","31/01/2020","220","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","18.741,28","0,00","18.741,28"
"SEFAZ","","31/01/2020","159","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","2.023.827,30","0,00","2.023.827,30"
"SEFAZ","","31/01/2020","217","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","75.221,54","0,00","75.221,54"
"SEFAZ","","31/01/2020","221","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","179.266,76","0,00","179.266,76"
"SEFAZ","","31/01/2020","188","2020NE000047","00360305000104","CAIXA ECONOMICA FEDERAL","187.193,18","0,00","187.193,18"
"SEFAZ","","31/01/2020","189","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","8.094,04","0,00","8.094,04"
"SEFAZ","","31/01/2020","227","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","138.333,36","0,00","138.333,36"
"SEFAZ","","31/01/2020","38","2020NE000062","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","491.303,04","0,00","491.303,04"
"SEFAZ","","31/01/2020","238","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","25.148,28","0,00","25.148,28"
"SEFAZ","","31/01/2020","226","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","68.673,94","0,00","68.673,94"
"SEFAZ","","31/01/2020","160","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","1.768.804,82","0,00","1.768.804,82"
"SEFAZ","","31/01/2020","229","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","247.621,18","0,00","247.621,18"
"SEFAZ","","31/01/2020","224","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","360.867,85","0,00","360.867,85"
"SEFAZ","","31/01/2020","41","2020NE000062","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","264.535,55","0,00","264.535,55"
"SEFAZ","","31/01/2020","210","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","161.442,99","0,00","161.442,99"
"SEFAZ","","31/01/2020","40","2020NE000062","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","1.199.488,89","0,00","1.199.488,89"
"SEFAZ","","31/01/2020","228","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","297.283,10","0,00","297.283,10"
"SEFAZ","","31/01/2020","223","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","20.936,70","0,00","20.936,70"
"SEFAZ","","31/01/2020","225","2020NE000048","00360305000104","CAIXA ECONOMICA FEDERAL","70.193,29","0,00","70.193,29"
"SEFAZ","","31/01/2020","155","2020NE000056","00360305000104","CAIXA ECONOMICA FEDERAL","10.313.580,00","0,00","10.313.580,00"
"SEFAZ","","31/01/2020","156","2020NE000057","00360305000104","CAIXA ECONOMICA FEDERAL","12.663.206,13","0,00","12.663.206,13"
"SEFAZ","","31/01/2020","158","2020NE000008","08042554000163","INSTITUTO DE PROMOCAO E ASSISTENCIA A SAUDE DOS SERVIDORES DE SERGIPE","58.394,75","0,00","58.394,75"
"SEFAZ","","31/01/2020","310","2020NE000059","00000000001759","BANCO DO BRASIL S/A","1.393.798,94","0,00","1.393.798,94"
"SEFAZ","","30/01/2020","37","2020NE000062","33657248000189","BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL","2.040.282,89","0,00","2.040.282,89"
"SEFAZ","","30/01/2020","161","2019NE000079","29979036041688","INSTITUTO NACIONAL DE SEGURO SOCIAL","23.289,92","0,00","23.289,92"
"SEFAZ","","30/01/2020","162","2019NE000078","00360305000104","CAIXA ECONOMICA FEDERAL","6.542,67","0,00","6.542,67"
"SEFAZ","","29/01/2020","16","2020NE000002","29979036041688","INSTITUTO NACIONAL DE SEGURO SOCIAL","28.001,96","0,00","28.001,96"
